generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1773316493-nDYA1JZ1lDGO7GiZlzRJ,2026-03-12 11:54:53.768,0.00595,,,0,0,1680,3643,3337,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,44869,1294,,qwen
gen-1773316493-R7VRLrmsxuHNFNLFLlka,2026-03-12 11:54:53.624,0.012348,,,0,0,1407,5599,5384,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,79929,1162,,qwen
gen-1773316493-qhwlg4EAJ24V6aRvtBol,2026-03-12 11:54:53.372,0.006536,,,0,0,1693,4021,3816,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,48555,906,,qwen
gen-1773316426-Y0pp42u0v6JRc6bAYfhQ,2026-03-12 11:53:46.251,0.00933,,,0,0,1994,4114,3745,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,50258,1607,,qwen
gen-1773316425-2QF7be0LVRZLQsTkfgbV,2026-03-12 11:53:45.913,0.002681,,,0,0,1680,1044,1,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,17723,1346,,qwen
gen-1773316416-hr7VpNqx8sq2wlWCfQXZ,2026-03-12 11:53:36.334,0.009119,,,0,0,2065,3580,3326,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,53535,1187,,qwen
gen-1773316375-mlzngnqQ4vMcPPvfN4P5,2026-03-12 11:52:55.057,0.005476,,,0,0,1984,3298,2847,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,38671,1688,,qwen
gen-1773316374-vSfj6lwvmBgumbWLUvo4,2026-03-12 11:52:54.760,0.005249,,,0,0,2017,3147,2825,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,36961,1113,,qwen
gen-1773316365-BrFJXY4jSBbCHeQDWu9q,2026-03-12 11:52:45.327,0.010266,,,0,0,1977,4074,3827,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,53795,2181,,qwen
gen-1773316364-0J0QDa8hV45298wL51jc,2026-03-12 11:52:44.855,0.010266,,,0,0,2049,4545,4153,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,58575,1799,,qwen
gen-1773316364-HfiEFHogBtUsjX3Bog8C,2026-03-12 11:52:44.744,0.007866,,,0,0,2350,4800,4401,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,54225,1183,,qwen
gen-1773316320-vEkMB8eepR0ZNVQ0pGkH,2026-03-12 11:52:00.973,0.010367,,,0,0,2132,4097,3850,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,51679,2052,,qwen
gen-1773316315-xQJz7FlVeS7mObHSyOoh,2026-03-12 11:51:55.771,0.015838,,,0,0,1621,7204,6862,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,111182,1264,,qwen
gen-1773316294-HGOpTWZUBgC6UliMLffE,2026-03-12 11:51:34.502,0.00355,,,0,0,1436,1481,1219,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,24296,1276,,qwen
gen-1773316272-d3Dj3HOsv4vWNkRoX2l4,2026-03-12 11:51:12.471,0.005129,,,0,0,2389,3023,2730,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,36220,1387,,qwen
gen-1773316272-1e7bL4fAHjLmuLRkJ6ae,2026-03-12 11:51:12.412,0.005706,,,0,0,2234,3416,3083,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,40538,762,,qwen
gen-1773316255-io0THs0rBWO7xdPRUhSV,2026-03-12 11:50:55.790,0.007813,,,0,0,2000,4809,4451,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,68889,1259,,qwen
gen-1773316255-ZF1NNfeYVND9umvSyXJW,2026-03-12 11:50:55.092,0.017389,,,0,0,1693,7107,6680,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,106980,1224,,qwen
gen-1773316192-3g3EnS6VdiAI5jKNsUZv,2026-03-12 11:49:52.246,0.007957,,,0,0,2109,4889,4627,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,60056,1232,,qwen
gen-1773316191-3jCUVAYelCSPXwNScZJT,2026-03-12 11:49:51.963,0.011877,,,0,0,2350,4705,4424,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,59031,3929,,qwen
gen-1773316191-BmHQLDjiu8XviJCDAhCr,2026-03-12 11:49:51.946,0.015384,,,0,0,1407,6299,5943,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,99727,1000,,qwen
gen-1773316191-GDcdP2VXp0KYV6mmW2Hl,2026-03-12 11:49:51.517,0.009903,,,0,0,2234,6133,5786,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,74328,1381,,qwen
gen-1773316191-nh6ZwkmJkNbBQ472x1Vd,2026-03-12 11:49:51.245,0.009685,,,0,0,1977,6024,5708,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,77280,1068,,qwen
gen-1773316135-nrTNaDGbzYkJYoxZdnCO,2026-03-12 11:48:55.690,0.006483,,,0,0,2033,3944,3541,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,46266,1155,,qwen
gen-1773316127-NpdcspuGCmngP0r0Rnmj,2026-03-12 11:48:47.671,0.007728,,,0,0,1696,4792,4454,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,57510,1291,,qwen
gen-1773316106-tiky9Y4B4aiIUaadwB4k,2026-03-12 11:48:26.127,0.005085,,,0,0,1693,3081,2713,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,43303,650,,qwen
gen-1773316103-c8vCmoawcUHdVqnm1HPp,2026-03-12 11:48:23.815,0.00842,,,0,0,1680,3334,2684,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,55185,1073,,qwen
gen-1773316100-87nfIqmiokbciG8l7ccx,2026-03-12 11:48:20.950,0.005877,,,0,0,1703,3593,3170,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,40884,1224,,qwen
gen-1773316086-625KC8UlnblLUkxSx6Dq,2026-03-12 11:48:06.500,0.008137,,,0,0,2000,3175,2903,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,52958,1607,,qwen
gen-1773316037-xOSZCZXytt4Vt6XxsbNd,2026-03-12 11:47:17.474,0.001471,,,0,0,3130,297,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,7657,2520,,qwen
gen-1773316034-XB4LlAi8rCTizNdvbguh,2026-03-12 11:47:14.948,0.001095,,,0,0,2820,357,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,6082,1543,,qwen
gen-1773316033-9D9NEkpvGSjILN9x5uA0,2026-03-12 11:47:13.868,0.001178,,,0,0,2817,199,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,8333,3117,,qwen
gen-1773316033-dj1PjnMn522W7yIRW6Mt,2026-03-12 11:47:13.393,0.000876,,,0,0,2804,217,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3927,1018,,qwen
gen-1773316033-v7i19bhHUxAyZ9YB6rY5,2026-03-12 11:47:13.077,0.000936,,,0,0,2827,253,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4084,850,,qwen
gen-1773316031-aI7QTNtFaIihAC9uRvgD,2026-03-12 11:47:11.181,0.001299,,,0,0,3124,451,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,7349,904,,qwen
gen-1773316028-84Jn2zF1e3qkUfqMPKpB,2026-03-12 11:47:07.994,0.000794,,,0,0,2745,171,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,2785,788,,qwen
gen-1773316028-ihQngAjddcBtaYpuydnv,2026-03-12 11:47:07.986,0.001003,,,0,0,3008,274,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5011,1192,,qwen
gen-1773316028-fRqQhVagrBECqZss7G7a,2026-03-12 11:47:07.921,0.000783,,,0,0,2738,165,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5555,3489,,qwen
gen-1773316027-l8f1MAbFPK39ZmxCqRCi,2026-03-12 11:47:07.866,0.000928,,,0,0,2754,257,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,6975,3315,,qwen
gen-1773316027-lVJJGTwCSPPvBjlZ0Euu,2026-03-12 11:47:07.748,0.001035,,,0,0,3118,281,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5210,990,,qwen
gen-1773316027-sj1nKeNfI4YvHhbTUFIP,2026-03-12 11:47:07.741,0.001391,,,0,0,3002,526,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,11971,2309,,qwen
gen-1773316026-pzN6iL3eokov1FwhltmF,2026-03-12 11:47:06.145,0.000868,,,0,0,2074,147,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,4468,2541,,qwen
gen-1773316025-0asDxjkDaDzAKZpLXytM,2026-03-12 11:47:05.340,0.006042,,,0,0,1878,3678,3391,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,57720,2237,,qwen
gen-1773316025-Tc1pzHz4wFuNxxV1qfc4,2026-03-12 11:47:05.303,0.011693,,,0,0,1884,4686,4457,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,73337,1187,,qwen
gen-1773316025-ecCVvyGkgxQ46DIUs2VO,2026-03-12 11:47:05.139,0.000787,,,0,0,2097,248,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5198,856,,qwen
gen-1773316025-lrTpxtZc4V1L3W7deGhN,2026-03-12 11:47:05.105,0.001233,,,0,0,2101,314,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,7992,2525,,qwen
gen-1773316024-ZR4LiC0SIQu9AwsW013s,2026-03-12 11:47:04.945,0.014342,,,0,0,1994,6458,5055,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,100122,1319,,qwen
gen-1773316024-RHZ70Bt3kD5Ssatr1Ymb,2026-03-12 11:47:04.853,0.016258,,,0,0,1614,6641,6448,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,108594,944,,qwen
gen-1773316024-UZ36u0Q4aXtco1t83cnr,2026-03-12 11:47:04.511,0.0076,,,0,0,1621,4719,4470,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,76909,2021,,qwen
gen-1773316024-JDeVE2Wp9bon7DITDLQy,2026-03-12 11:47:04.507,0.007767,,,0,0,1630,4826,4565,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,79370,2029,,qwen
gen-1773316023-1X3zkGOmcGunexFUsVFc,2026-03-12 11:47:03.129,0.000759,,,0,0,2102,229,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4882,1385,,qwen
gen-1773316022-4OIM1IPXQsCSWKWwPGEd,2026-03-12 11:47:02.545,0.000742,,,0,0,2096,219,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3457,890,,qwen
gen-1773316022-WUG5ZvAvdlzx4SajVVK0,2026-03-12 11:47:02.306,0.000794,,,0,0,2098,252,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,7120,1235,,qwen
gen-1773316019-O5qBStEi5RQLBlkLRPyF,2026-03-12 11:46:59.363,0.000897,,,0,0,2093,158,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,5335,2919,,qwen
gen-1773316019-rF3o5jEqTgbqL6Y1QYHq,2026-03-12 11:46:59.251,0.000844,,,0,0,2092,285,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,7204,1332,,qwen
gen-1773316019-wj3C8JmDEem6eNtIiWxv,2026-03-12 11:46:59.140,0.000618,,,0,0,2099,138,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3047,830,,qwen
gen-1773316019-717kvgT1XgDCcd0xnbJN,2026-03-12 11:46:59.138,0.000716,,,0,0,2094,202,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3262,860,,qwen
gen-1773316019-uzzV27pwFzFgIS3BpSyN,2026-03-12 11:46:59.124,0.000771,,,0,0,2098,237,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3900,1195,,qwen
gen-1773316019-v4IejGMmimYopCTGmGbP,2026-03-12 11:46:59.114,0.00103,,,0,0,2092,406,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5866,791,,qwen
gen-1773316012-aTHRua9IfD93RdnSso7Z,2026-03-12 11:46:52.795,0.001199,,,0,0,3502,339,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,6001,1814,,qwen
gen-1773316010-34Tcqpw501iO4fNJFQab,2026-03-12 11:46:50.376,0.001002,,,0,0,3192,250,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3972,1004,,qwen
gen-1773316007-tG0eIs2C3OrtG186e99n,2026-03-12 11:46:47.413,0.001041,,,0,0,3189,276,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5239,1005,,qwen
gen-1773316007-jx8LVw6XzeH0RbmJPB7C,2026-03-12 11:46:47.389,0.001338,,,0,0,3176,229,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,10713,2724,,qwen
gen-1773316006-pIOBEh7rxo1TyiG5gT9l,2026-03-12 11:46:46.434,0.001306,,,0,0,3199,211,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,6405,3193,,qwen
gen-1773316005-ymIQaFamGTOMBeuIxDGL,2026-03-12 11:46:45.888,0.00158,,,0,0,3496,302,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,8224,3574,,qwen
gen-1773316000-1fPh0omHga8dQEJ52jlk,2026-03-12 11:46:40.392,0.001265,,,0,0,3126,201,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,9854,5273,,qwen
gen-1773316000-6m6kNbd9QltOr51MsnJU,2026-03-12 11:46:40.264,0.00102,,,0,0,3374,239,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5703,2788,,qwen
gen-1773316000-f2llYF9UEQrX41Lwm2Tf,2026-03-12 11:46:40.252,0.001784,,,0,0,3380,412,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,17887,3277,,qwen
gen-1773316000-SoU3wisujWwE7oEGbxRM,2026-03-12 11:46:39.974,0.001478,,,0,0,3490,255,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,7047,2946,,qwen
gen-1773316000-I90csolhKh6HaSZhES5H,2026-03-12 11:46:39.967,0.001226,,,0,0,3110,185,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,5509,2600,,qwen
gen-1773316000-Q19Ow1ysmJQeZX5xnten,2026-03-12 11:46:39.954,0.001117,,,0,0,3117,334,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,7048,1648,,qwen
gen-1773315974-iMedyE5ZkhetJRavPt8k,2026-03-12 11:46:14.636,0.007478,,,0,0,2405,4542,4170,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,52178,1289,,qwen
gen-1773315969-gYdJutWWRT3uGK9u2dSL,2026-03-12 11:46:09.961,0.010389,,,0,0,2068,4600,4194,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,57563,1779,,qwen
gen-1773315968-sFvqEKTBSKNlUCbGPGW9,2026-03-12 11:46:08.580,0.005431,,,0,0,2065,2028,1596,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,30860,1208,,qwen
gen-1773315954-wQqgadwlLiOwdWO28Qwr,2026-03-12 11:45:54.356,0.007319,,,0,0,2052,4483,4134,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,55195,1101,,qwen
gen-1773315948-CDvaOdzeUXx4f8aHnDZa,2026-03-12 11:45:48.292,0.010495,,,0,0,2075,4158,3942,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,54671,1143,,qwen
gen-1773315941-FeQgjXlIQguPVSIFHxyR,2026-03-12 11:45:41.926,0.006925,,,0,0,2372,4188,3875,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,57021,1285,,qwen
gen-1773315932-NypqxmRZpc0jng6LB0Ui,2026-03-12 11:45:32.263,0.005212,,,0,0,1776,3153,2902,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,45861,1142,,qwen
gen-1773315930-0dpyK1YblexwvvAFv3ft,2026-03-12 11:45:30.740,0.00662,,,0,0,1439,2916,2641,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,60701,1534,,qwen
gen-1773315925-kQvhCNw3LwjIeaH1fgb0,2026-03-12 11:45:25.255,0.004647,,,0,0,1436,2830,2552,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,42524,1323,,qwen
gen-1773315925-GwcGFeAOwBFcdP6qE3Ju,2026-03-12 11:45:25.004,0.006625,,,0,0,1423,4112,3915,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,61021,862,,qwen
gen-1773315923-UEKOC46LSZecjJoh0br4,2026-03-12 11:45:23.345,0.011496,,,0,0,1446,4658,4497,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,90062,1251,,qwen
gen-1773315917-ynzsYV5iYVCRTQcKNYoM,2026-03-12 11:45:17.378,0.017403,,,0,0,1743,7107,6847,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,105263,1491,,qwen
gen-1773315898-h8AdGIX0lxK5gtnXZqAY,2026-03-12 11:44:58.834,0.007302,,,0,0,2002,4478,4176,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,67113,3402,,qwen
gen-1773315898-uIR1MXQim3K1WuiTeC9x,2026-03-12 11:44:58.491,0.007989,,,0,0,2256,4891,4496,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,68894,3231,,qwen
gen-1773315898-1x0H4UYEf7YENKeoMDPJ,2026-03-12 11:44:58.360,0.008569,,,0,0,2366,5253,4951,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,74234,2425,,qwen
gen-1773315898-6yrLPFZlfKbUb3sHcJDd,2026-03-12 11:44:58.038,0.005949,,,0,0,1993,3603,3355,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,54335,1769,,qwen
gen-1773315898-03XJziuGKfm0JhF52dt4,2026-03-12 11:44:57.933,0.008128,,,0,0,1986,3173,2997,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,41180,2340,,qwen
gen-1773315898-fohoMGRGtczCHJS016H0,2026-03-12 11:44:57.879,0.009404,,,0,0,2250,3677,3284,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,47656,1525,,qwen
gen-1773315889-hnkvcv7NBrMZ4rQuia0x,2026-03-12 11:44:49.695,0.001083,,,0,0,2446,201,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,6104,2264,,qwen
gen-1773315889-uclaDq6CzPZr4c9xk5fK,2026-03-12 11:44:49.372,0.000852,,,0,0,2473,243,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4290,1026,,qwen
gen-1773315888-5vTL8K1rAXXklLiG5jgA,2026-03-12 11:44:48.977,0.001119,,,0,0,2469,215,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,5478,2590,,qwen
gen-1773315888-waAgR2XK5Opj6X0MQRfV,2026-03-12 11:44:48.453,0.000783,,,0,0,2474,198,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4412,1019,,qwen
gen-1773315887-iH5nsx1O6HjQdMihGTts,2026-03-12 11:44:47.927,0.000788,,,0,0,2468,202,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3801,1195,,qwen
gen-1773315883-q4QSPady7L0tGoKeCaHf,2026-03-12 11:44:43.841,0.001171,,,0,0,2470,239,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,6746,3128,,qwen
gen-1773315880-XZmazycFb6xcFM2hvYlq,2026-03-12 11:44:40.632,0.001088,,,0,0,2465,201,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,7729,3794,,qwen
gen-1773315880-blvnqyHEd91t901E1Zvm,2026-03-12 11:44:40.622,0.001222,,,0,0,2470,263,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,8640,4505,,qwen
gen-1773315880-YkJxThOxJR97VxHooo9T,2026-03-12 11:44:40.614,0.001046,,,0,0,2466,181,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,7110,2232,,qwen
gen-1773315880-0t5VHvYw0cpcDkjI6OBU,2026-03-12 11:44:40.611,0.000755,,,0,0,2471,180,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3126,1039,,qwen
gen-1773315880-nGjiUJ58LE5gb6pz24go,2026-03-12 11:44:40.596,0.001186,,,0,0,2464,247,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,8281,3349,,qwen
gen-1773315880-GOiJ28JctNpi4PyxoW29,2026-03-12 11:44:40.567,0.001253,,,0,0,2464,278,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,9000,2393,,qwen
gen-1773315875-P9sJ6Nh4Pb1qRIeMU7lA,2026-03-12 11:44:35.440,0.000834,,,0,0,2873,181,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,2982,813,,qwen
gen-1773315874-rI6BAOAYY4PekZYX4cbp,2026-03-12 11:44:34.906,0.000854,,,0,0,2563,233,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4220,1684,,qwen
gen-1773315874-Y6JPnH7go5z9SDtTIAAG,2026-03-12 11:44:34.174,0.001182,,,0,0,2560,233,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,6187,2969,,qwen
gen-1773315873-ayMkTS3eSprMMutfCfxp,2026-03-12 11:44:33.107,0.000763,,,0,0,2547,176,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3445,1360,,qwen
gen-1773315871-heMv593yN98qYd7HuC2o,2026-03-12 11:44:31.894,0.018783,,,0,0,2017,8532,5831,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,127565,1420,,qwen
gen-1773315872-oGpunmnPQRrHPNUSFj2c,2026-03-12 11:44:31.726,0.000964,,,0,0,2570,303,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5265,1465,,qwen
gen-1773315870-MgHmoFErbGHkLCoUSIOW,2026-03-12 11:44:30.046,0.001075,,,0,0,2867,338,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,7034,1547,,qwen
gen-1773315867-dKJITYmLKDCfyUDAYZWD,2026-03-12 11:44:27.535,0.001002,,,0,0,2488,158,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,5070,2627,,qwen
gen-1773315867-SL1LlombzlOXuBgmAI6f,2026-03-12 11:44:27.523,0.001024,,,0,0,2861,306,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,7790,1510,,qwen
gen-1773315867-hhgGxsWbiFFzAaM5FzBs,2026-03-12 11:44:27.512,0.001164,,,0,0,2751,410,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,6298,1077,,qwen
gen-1773315867-DdDJTOWLEox9WyDL4Lg1,2026-03-12 11:44:27.289,0.000874,,,0,0,2745,223,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4045,773,,qwen
gen-1773315867-N2m0hg9KzkRWbOwbJGu3,2026-03-12 11:44:27.288,0.001184,,,0,0,2497,242,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,7423,3621,,qwen
gen-1773315867-wHysA6vBMuLC8SBCF5YT,2026-03-12 11:44:26.918,0.000704,,,0,0,2481,146,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,2752,971,,qwen
gen-1773315856-OyrwY2WeNc2PZKpSrqJK,2026-03-12 11:44:16.743,0.006187,,,0,0,1364,3836,3421,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,65832,2997,,qwen
gen-1773315856-JUROv4WoLDpdlI0NZLuS,2026-03-12 11:44:16.647,0.006992,,,0,0,1627,4324,3886,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,71931,3100,,qwen
gen-1773315856-Dc8CuNoQ10fMqUGnp9FI,2026-03-12 11:44:16.428,0.005577,,,0,0,1357,3442,3257,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,58985,3322,,qwen
gen-1773315856-vMLQiKpxjJTSNmJEfMUV,2026-03-12 11:44:16.270,0.006526,,,0,0,1737,4009,3682,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,66883,3483,,qwen
gen-1773315856-es9ft2yqnOj2hXGvOfTL,2026-03-12 11:44:16.223,0.007304,,,0,0,1621,4527,4184,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,73680,977,,qwen
gen-1773315856-zYZ62KUsp6ifBdQdrUpa,2026-03-12 11:44:16.092,0.009441,,,0,0,1373,3802,3581,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,64905,1217,,qwen
gen-1773315848-vXGrD35WnwDqdJbYeqOR,2026-03-12 11:44:08.188,0.001024,,,0,0,1817,252,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,5484,2021,,qwen
gen-1773315848-2rlh78221qnzQCDK0azs,2026-03-12 11:44:08.090,0.000647,,,0,0,1844,189,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3393,1160,,qwen
